"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL5070842";"";"None";"428.41";"0";"3.51";"301";"Cn1cnnc1CC1(c2cccc(N3Cc4c(cccc4C(F)(F)F)C3=O)c2)COC1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"15.22";"0.29";"3.01";"10.82";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5074425";"";"None";"429.45";"0";"4.70";"191";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C3CC3)cc(C(F)(F)F)n2)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5086253";"";"None";"453.57";"0";"3.57";"198b";"CCn1cnnc1C[C@H](C)c1cccc(NC(=O)c2cc(S(C)(=O)=O)cc(C3CC3)n2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"12.18";"0.24";"1.95";"5.17";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5075841";"";"None";"462.55";"0";"2.80";"227";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3CCC(C)(O)CC3)ccn2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"11.94";"0.22";"2.72";"4.88";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5081345";"";"None";"466.47";"0";"4.53";"384";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(-n4cccn4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5088950";"";"None";"517.53";"1";"3.86";"395";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CN4C[C@@H](O)[C@H](F)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5073973";"";"None";"535.52";"1";"4.15";"417";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CN4CC(O)C(F)(F)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5089232";"";"None";"615.60";"1";"4.59";"458";"Cn1cnnc1C(F)(F)[C@](C)(F)c1cccc(N2Cc3c(cc(CN4CC[C@@H](S(C)(=O)=O)C4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5086377";"";"None";"485.57";"0";"4.77";"307";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc3cc(OCc4ccn[nH]4)ccc3cn2)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"13.43";"0.25";"1.75";"5.90";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5079950";"";"None";"374.49";"0";"4.60";"331";"Cc1ccc(C(=O)Nc2cccc(C(C)Cc3nccn3C)c2)nc1C1CC1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"16.02";"0.29";"1.40";"10.03";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5090846";"";"None";"430.43";"0";"4.02";"344";"Cc1cc(C(=O)Nc2cccc([C@@](C)(F)C(F)(F)c3nncn3C)c2)nc(C2CC2)n1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5084590";"";"None";"458.49";"0";"4.56";"353";"CC(C)Nc1cc([C@H](C)Cc2nncn2C)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)n1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5084259";"";"None";"430.43";"0";"3.83";"392";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CO)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5083064";"";"None";"467.45";"0";"4.13";"684";"C[C@H](Cc1nncn1C)c1cc(-c2cn[nH]c2)nc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"12.83";"0.24";"1.87";"6.48";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5084834";"";"None";"457.48";"1";"5.49";"83";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc(C(F)(F)F)c3ccccc3n2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"12.07";"0.24";"0.03";"7.60";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5093332";"";"None";"375.46";"0";"4.46";"98";"C[C@H](Sc1nnc[nH]1)c1cccc(NC(=O)c2cc3ccccc3cn2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"14.71";"0.28";"1.06";"6.61";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5091709";"";"None";"415.52";"1";"5.27";"99";"C[C@H](Sc1nncn1C1CC1)c1cccc(NC(=O)c2cc3ccccc3cn2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"13.29";"0.25";"0.25";"7.60";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5084484";"";"None";"451.47";"0";"4.35";"133";"CCOCC(Sc1nncn1C)c1cccc(NC(=O)c2cccc(C(F)(F)F)n2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"12.23";"0.24";"1.17";"6.74";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5077089";"";"None";"597.60";"0";"3.24";"210";"C[C@@H](Cc1nncn1C)c1cccc(NC(=O)c2cc3cc(N4CCN(C)C(=O)C4)ccc3cn2)c1.O=C(O)C(F)(F)F";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"11.42";"0.21";"2.28";"5.74";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5079897";"";"None";"486.50";"0";"3.94";"362";"C[C@H](Cc1nncn1C)c1cc(N[C@@H]2CCOC2)nc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.39";"0.27";"3.06";"8.22";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5083783";"";"None";"440.53";"0";"2.43";"157";"C[C@H](O)CNC(=O)c1ccnc(C(=O)Nc2cccc([C@H](C)Sc3nncn3C)c2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"12.54";"0.24";"3.09";"4.53";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5082645";"";"None";"462.50";"0";"4.67";"178";"CCNc1cc(C(C)Sc2nncn2C)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)n1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"14.10";"0.28";"1.85";"8.59";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5076323";"";"None";"428.42";"0";"4.31";"196";"C[C@H](Cc1nncn1C)c1cccc(NC(=O)c2nc3c(C(F)(F)F)cccc3[nH]2)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.34";"0.31";"2.69";"7.91";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5083927";"";"None";"444.46";"0";"4.17";"360";"CCNc1cc([C@H](C)Cc2nncn2C)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)n1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5083931";"";"None";"474.49";"0";"3.53";"366";"C[C@H](CO)Nc1cc([C@H](C)Cc2nncn2C)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)n1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.75";"0.28";"3.47";"7.28";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5085400";"";"None";"484.53";"0";"4.11";"379";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(N[C@H]4CCNC4)cc3C(F)(F)F)C2=O)c1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5078549";"";"None";"480.49";"1";"5.04";"381";"Cc1[nH]ncc1-c1cc2c(c(C(F)(F)F)c1)CN(c1cccc([C@H](C)Cc3nncn3C)c1)C2=O";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5088226";"";"None";"483.54";"0";"4.81";"383";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc([C@H]4CCCNC4)cc3C(F)(F)F)C2=O)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.48";"0.27";"2.19";"11.10";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5081960";"";"None";"513.56";"1";"4.47";"416";"CC(c1cc2c(c(C(F)(F)F)c1)CN(c1cccc([C@H](C)Cc3nncn3C)c1)C2=O)N1CC[C@H](O)C1";"Kd";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5075844";"";"None";"436.38";"0";"4.89";"479";"Cn1cnnc1[C@H](F)[C@](C)(F)c1cccc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.04";"0.31";"2.11";"13.72";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5091215";"";"None";"418.53";"0";"4.32";"45";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cccc(-c3ccnn3C)c2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"13.20";"0.25";"1.20";"7.11";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5086220";"";"None";"403.51";"0";"4.78";"48";"Cc1cccc2nc(C(=O)Nc3cccc([C@H](C)Sc4nncn4C)c3)ccc12";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"14.87";"0.28";"1.22";"8.25";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5088666";"";"None";"421.45";"0";"4.64";"61";"Cc1ccc(C(=O)Nc2cccc([C@H](C)Sc3nncn3C)c2)nc1C(F)(F)F";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.61";"0.33";"2.36";"9.63";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5078470";"";"None";"394.50";"0";"3.90";"70";"Cc1ncc(C(=O)Nc2cccc([C@H](C)Sc3nncn3C)c2)nc1C1CC1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.53";"0.32";"2.62";"7.62";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5074602";"";"None";"389.38";"0";"3.83";"184";"C[C@@H](Cc1nncn1C)c1cccc(NC(=O)c2cc(C(F)(F)F)ccn2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"14.18";"0.27";"1.69";"7.60";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5088625";"";"None";"433.51";"0";"2.62";"252";"CC(Cc1nccn1C)c1cccc(NC(=O)c2cc(C(=O)N3CC[C@H](O)C3)ccn2)c1";"Kd";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"13.84";"0.26";"3.38";"5.98";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
"CHEMBL5088367";"";"None";"447.54";"0";"3.01";"253";"C[C@H](Cc1nccn1C)c1cccc(NC(=O)c2cc(C(=O)N3C[C@@H](O)C[C@H]3C)ccn2)c1";"Kd";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"12.34";"0.23";"2.51";"5.50";"0";"CHEMBL5051162";"Binding affinity towards N-terminal biotinylated Avi-tagged human CBL-B (36 to 427 residues) measured by surface plasmon resonance assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"";"INHIBITOR";""
