"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL5089320";"";"None";"409.52";"0";"3.69";"89";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2ccc(CO)c(C3CC3)n2)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5077399";"";"None";"499.54";"0";"4.08";"405";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc([C@@H](C)N4CC(O)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5088901";"";"None";"517.53";"1";"3.86";"418";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CN4C[C@@H](F)[C@@H](O)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5089037";"";"None";"549.45";"2";"6.17";"440";"Cn1cnnc1C(F)(F)[C@](C)(F)c1cccc(N2Cc3c(cc(-c4cncc(F)c4)cc3C(F)(F)F)C2=O)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"12.74";"0.25";"0.83";"10.95";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5085643";"";"None";"399.42";"0";"4.95";"267";"CC(Cc1nccn1C)c1cccc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"13.83";"0.26";"0.57";"14.48";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5082036";"";"None";"412.42";"0";"4.51";"375";"C[C@@H]1[C@@H](c2nncn2C)[C@H]1c1cccc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5083522";"";"None";"510.52";"1";"4.31";"614";"Cn1cnnc1CC1(c2cccc(N3Cc4c(cc(C5=CCCOC5)cc4C(F)(F)F)C3=O)c2)COC1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5078010";"";"None";"393.52";"0";"4.19";"23";"CC(Sc1nncn1C)c1cccc(NC(=O)c2ccc3c(n2)CCCC3)c1";"IC50";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"15.25";"0.29";"1.81";"8.25";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5092314";"";"None";"403.51";"0";"4.78";"30";"Cc1cc(C(=O)Nc2cccc([C@H](C)Sc3nncn3C)c2)nc2ccccc12";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"16.16";"0.31";"1.74";"8.97";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5071171";"";"None";"389.48";"0";"4.47";"8b";"C[C@@H](Sc1nncn1C)c1cccc(NC(=O)c2cc3ccccc3cn2)c1";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"14.18";"0.27";"1.05";"7.60";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5076551";"";"None";"466.57";"0";"2.91";"145";"C[C@H](Sc1nncn1C)c1cccc(NC(=O)c2cc(C(=O)N3CCC(O)CC3)ccn2)c1";"IC50";"'='";"1001.0";"nM";"6.00";"";"";"UO_0000065";"12.86";"0.25";"3.09";"5.30";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5086287";"";"None";"408.49";"0";"2.58";"173";"CNC(=O)c1ccc2c(c1)C(=O)N(c1cc(C(C)Sc3nncn3C)ccn1)C2";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"13.52";"0.26";"2.94";"5.94";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091573";"";"None";"492.53";"0";"4.04";"177";"CC(Sc1nncn1C)c1cc(NC[C@H](C)O)nc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'='";"3001.0";"nM";"5.52";"";"";"UO_0000065";"11.21";"0.22";"1.48";"5.74";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091431";"";"None";"418.38";"0";"2.39";"337";"Cn1cnnc1CC1(c2cccc(NC(=O)c3ccnc(C(F)(F)F)n3)c2)COC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.73";"0.32";"4.61";"7.38";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5083332";"";"None";"458.44";"0";"3.26";"341";"Cn1cnnc1CC1(c2cccc(NC(=O)c3cc(C4CC4)nc(C(F)(F)F)n3)c2)COC1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5084590";"";"None";"458.49";"0";"4.56";"353";"CC(C)Nc1cc([C@H](C)Cc2nncn2C)cc(N2Cc3c(cccc3C(F)(F)F)C2=O)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091852";"";"None";"461.44";"0";"3.11";"359";"C[C@H](Cc1nncn1C)c1cc(OCCO)nc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"14.13";"0.27";"3.41";"6.98";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5073280";"";"None";"413.53";"0";"4.47";"370";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(C4CC4)nc3C3CC3)C2=O)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.93";"0.31";"2.53";"10.95";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5072236";"";"None";"480.49";"1";"5.04";"377";"Cc1c[nH]nc1-c1cc2c(c(C(F)(F)F)c1)CN(c1cccc([C@H](C)Cc3nncn3C)c1)C2=O";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5084791";"";"None";"483.54";"0";"4.81";"382";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc([C@@H]4CCCNC4)cc3C(F)(F)F)C2=O)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.48";"0.27";"2.19";"11.10";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5084259";"";"None";"430.43";"0";"3.83";"392";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CO)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5080374";"";"None";"519.52";"2";"5.18";"396";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc(CN4CCC(F)(F)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5078532";"";"None";"499.54";"0";"4.08";"406";"C[C@H](Cc1nncn1C)c1cccc(N2Cc3c(cc([C@H](C)N4CC(O)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5081451";"";"None";"375.48";"0";"3.84";"259";"CC(C)c1nccc2c1CN(c1cccc([C@H](C)Cc3nncn3C)c1)C2=O";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"17.37";"0.32";"2.68";"10.20";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5080124";"";"None";"543.57";"1";"4.61";"412";"C[C@@H](c1cc2c(c(C(F)(F)F)c1)CN(c1cccc(C3(Cc4nncn4C)COC3)c1)C2=O)N1CC[C@H](F)C1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5087296";"";"None";"525.53";"1";"3.63";"426";"Cn1cnnc1CC1(c2cccc(N3Cc4c(cc(CN5CCCC5=O)cc4C(F)(F)F)C3=O)c2)COC1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5074732";"";"None";"444.46";"0";"4.39";"436";"CC(O)c1cc2c(c(C(F)(F)F)c1)CN(c1cccc([C@H](C)Cc3nncn3C)c1)C2=O";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5082897";"";"None";"412.42";"0";"4.66";"283b";"Cn1cnnc1[C@@H]1CC[C@@H]1c1cccc(N2Cc3c(cccc3C(F)(F)F)C2=O)c1";"IC50";"'='";"301.0";"nM";"6.52";"";"";"UO_0000065";"15.81";"0.30";"1.86";"12.78";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5091981";"";"None";"403.41";"0";"4.00";"284";"Cn1cnnc1CC(C)(C)c1cccc(NC(=O)c2cccc(C(F)(F)F)n2)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5069583";"";"None";"427.46";"0";"3.73";"287";"CC(c1cccc(NC(=O)c2ccc(CO)c(C3CC3)n2)c1)C(F)(F)c1nncn1C";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.38";"0.31";"3.27";"7.53";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL5077821";"";"None";"555.50";"2";"5.51";"447";"Cn1cnnc1C(F)(F)[C@](C)(F)c1cccc(N2Cc3c(cc(CN4CC[C@H](F)C4)cc3C(F)(F)F)C2=O)c1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5051161";"Inhibition of N-terminal Avi-tagged human CBL-B (36 to 427 residues) incubated with 60 nM Src kinase for 1.5 hrs followed by incubation with fluorescently labeled UbcH5B-Ub for 1 hr and measured by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4879459";"E3 ubiquitin-protein ligase CBL-B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5050844";"38";"Patent Bioactivity Data";"";"2019";"None";"Dose = 60.0 nM | TIME = 1.5 hr";"INHIBITOR";""
